area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Total,Census Place,2425750,"Elkridge, MD",21.803827500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.995169082,1.000000000,0.956521739
Total,Census Place,2425800,"Elkton, MD",24.121142500,0.000000000,0.000000000,1.000000000,0.991266376,1.000000000,0.991266376,1.000000000,0.960698690
Total,Census Place,2425925,"Ellerslie, MD",2.633312500,0.000000000,0.000000000,0.920000000,0.120000000,0.480000000,0.120000000,0.440000000,0.000000000
Total,Census Place,2426000,"Ellicott City, MD",79.631370000,0.000000000,0.000000000,1.000000000,0.962962963,0.989417989,0.951058201,0.957671958,0.855820106
Total,Census Place,2426025,"Elliott, MD",0.842660000,0.000000000,0.000000000,0.875000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
Total,Census Place,2426200,"Emmitsburg, MD",4.002635000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.973684211,1.000000000,0.973684211
Total,Census Place,2426550,"Ernstville, MD",0.526662500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2426600,"Essex, MD",32.337077500,0.000000000,0.000000000,1.000000000,0.993485342,1.000000000,0.983713355,0.993485342,0.885993485
Total,Census Place,2427250,"Fairland, MD",12.850565000,0.000000000,0.000000000,1.000000000,0.967213115,0.983606557,0.844262295,0.934426230,0.803278689
Total,Census Place,2427325,"Fairlee, MD",10.217252500,0.000000000,0.000000000,1.000000000,0.845360825,0.969072165,0.659793814,0.865979381,0.494845361
Total,Census Place,2427375,"Fairmount, MD",46.346300000,0.000000000,0.000000000,1.000000000,0.729545455,0.763636364,0.379545455,0.563636364,0.293181818
Total,Census Place,2427400,"Fairmount Heights, MD",0.631995000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2427425,"Fairplay, MD",3.159975000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.966666667,1.000000000,0.933333333
Total,Census Place,2427500,"Fairview, MD",0.526662500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2427580,"Fairwood, MD",9.058595000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.941860465
Total,Census Place,2427700,"Fallston, MD",37.393037500,0.000000000,0.000000000,0.988732394,0.746478873,1.000000000,0.957746479,0.952112676,0.856338028
Total,Census Place,2427900,"Federalsburg, MD",5.477290000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.942307692
Total,Census Place,2428075,"Ferndale, MD",10.533250000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2428275,"Finzel, MD",10.427917500,0.000000000,0.000000000,1.000000000,0.494949495,0.979797980,0.939393939,0.949494949,0.828282828
Total,Census Place,2428300,"Fishing Creek, MD",4.002635000,0.000000000,0.000000000,1.000000000,0.157894737,0.684210526,0.078947368,0.263157895,0.000000000
Total,Census Place,2428425,"Flintstone, MD",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.888888889,1.000000000,0.777777778
Total,Census Place,2428512,"Flower Hill, MD",5.477290000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.980769231,1.000000000,0.903846154
Total,Census Place,2428640,"Forest Glen, MD",2.738645000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.961538462
Total,Census Place,2428725,"Forest Heights, MD",4.634630000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.977272727
Total,Census Place,2429000,"Forestville, MD",10.322585000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2429400,"Fort Meade, MD",21.382497500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.960591133,1.000000000,0.842364532
Total,Census Place,2429450,"Fort Ritchie, MD",2.738645000,0.000000000,0.000000000,1.000000000,0.923076923,0.923076923,0.653846154,0.730769231,0.538461538
Total,Census Place,2429525,"Fort Washington, MD",44.239650000,0.000000000,0.000000000,1.000000000,0.985714286,0.997619048,0.959523810,0.985714286,0.873809524
Total,Census Place,2429712,"Fountainhead-Orchard Hills, MD",11.481242500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2429790,"Four Corners, MD",4.107967500,0.000000000,0.000000000,1.000000000,0.974358974,1.000000000,1.000000000,1.000000000,0.948717949
Total,Census Place,2430100,"Franklin, MD",0.526662500,0.000000000,0.000000000,1.000000000,0.400000000,0.600000000,0.200000000,0.400000000,0.200000000
Total,Census Place,2430325,"Frederick, MD",62.567505000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.998316498,0.986531987
Total,Census Place,2430567,"Frenchtown-Rumbly, MD",22.646487500,0.000000000,0.000000000,1.000000000,0.432558140,0.595348837,0.079069767,0.209302326,0.004651163
Total,Census Place,2430575,"Friendly, MD",12.955897500,0.000000000,0.000000000,1.000000000,0.910569106,0.991869919,0.886178862,0.918699187,0.756097561
Total,Census Place,2430650,"Friendship, MD",4.634630000,0.000000000,0.000000000,1.000000000,0.704545455,0.863636364,0.363636364,0.750000000,0.181818182
Total,Census Place,2430800,"Friendship Heights Village, MD",0.210665000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2430850,"Friendsville, MD",2.422647500,0.000000000,0.000000000,1.000000000,0.956521739,1.000000000,0.869565217,1.000000000,0.869565217
Total,Census Place,2430900,"Frostburg, MD",8.953262500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2430950,"Fruitland, MD",10.006587500,0.000000000,0.000000000,1.000000000,0.957894737,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2431025,"Fulton, MD",10.217252500,0.000000000,0.000000000,1.000000000,0.989690722,1.000000000,0.989690722,1.000000000,0.886597938
Total,Census Place,2431100,"Funkstown, MD",1.579987500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2431175,"Gaithersburg, MD",28.334442500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.996282528,0.996282528,0.925650558
Total,Census Place,2431225,"Galena, MD",1.053325000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.900000000,0.900000000
Total,Census Place,2431250,"Galestown, MD",0.737327500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.428571429,1.000000000,0.428571429
Total,Census Place,2431275,"Galesville, MD",4.529297500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.976744186,0.883720930
Total,Census Place,2431350,"Gambrills, MD",20.013175000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.947368421,0.973684211,0.805263158
Total,Census Place,2431400,"Gapland, MD",0.526662500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2431525,"Garrett Park, MD",0.737327500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857
Total,Census Place,2431575,"Garretts Mill, MD",1.369322500,0.000000000,0.000000000,1.000000000,0.615384615,0.923076923,0.461538462,0.923076923,0.461538462
Total,Census Place,2431625,"Garrison, MD",8.426600000,0.000000000,0.000000000,1.000000000,0.987500000,1.000000000,0.975000000,0.975000000,0.875000000
Total,Census Place,2431875,"Georgetown, MD",4.107967500,0.000000000,0.000000000,1.000000000,0.820512821,0.897435897,0.282051282,0.666666667,0.230769231
Total,Census Place,2432025,"Germantown, MD",45.398307500,0.000000000,0.000000000,1.000000000,0.967517401,1.000000000,0.990719258,0.997679814,0.918793503
Total,Census Place,2432175,"Gilmore, MD",0.210665000,0.000000000,0.000000000,1.000000000,0.500000000,1.000000000,1.000000000,1.000000000,0.000000000
Total,Census Place,2432250,"Girdletree, MD",1.685320000,0.000000000,0.000000000,1.000000000,0.937500000,0.875000000,0.312500000,0.500000000,0.125000000
Total,Census Place,2432350,"Glassmanor, MD",6.109285000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2432500,"Glenarden, MD",3.054642500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.965517241
Total,Census Place,2432650,"Glen Burnie, MD",47.715622500,0.000000000,0.000000000,1.000000000,0.997792494,1.000000000,1.000000000,1.000000000,0.951434879
Total,Census Place,2432900,"Glen Echo, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2433250,"Glenmont, MD",7.583940000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.875000000
Total,Census Place,2433400,"Glenn Dale, MD",19.275847500,0.000000000,0.000000000,1.000000000,0.983606557,1.000000000,0.939890710,0.983606557,0.737704918
Total,Census Place,2433850,"Golden Beach, MD",12.745232500,0.000000000,0.000000000,1.000000000,0.909090909,1.000000000,0.446280992,0.834710744,0.314049587
Total,Census Place,2433950,"Goldsboro, MD",2.106650000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2434150,"Gorman, MD",3.686637500,0.000000000,0.000000000,0.942857143,0.342857143,0.857142857,0.400000000,0.257142857,0.000000000
Total,Census Place,2434350,"Graceham, MD",1.158657500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2434425,"Grahamtown, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2434525,"Grantsville, MD",2.633312500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.840000000,1.000000000,0.680000000
Total,Census Place,2434550,"Grasonville, MD",16.747867500,0.000000000,0.000000000,1.000000000,0.886792453,1.000000000,0.993710692,1.000000000,0.981132075
Total,Census Place,2434775,"Greenbelt, MD",16.747867500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.968553459,0.993710692,0.886792453
Total,Census Place,2435200,"Greensboro, MD",2.738645000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2435225,"Greensburg, MD",1.053325000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2435412,"Green Valley, MD",45.292975000,0.000000000,0.000000000,1.000000000,0.848837209,0.993023256,0.934883721,0.967441860,0.809302326
Total,Census Place,2436075,"Hagerstown, MD",32.653075000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.996774194
Total,Census Place,2436125,"Halfway, MD",12.639900000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2436500,"Hampstead, MD",9.269260000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.977272727,1.000000000,0.954545455
Total,Census Place,2436512,"Hampton, MD",16.747867500,0.000000000,0.000000000,1.000000000,0.943396226,1.000000000,0.949685535,0.968553459,0.867924528
Total,Census Place,2436600,"Hancock, MD",7.267942500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.927536232,1.000000000,0.753623188
Total,Census Place,2437600,"Havre de Grace, MD",16.326537500,0.000000000,0.000000000,0.935483871,0.935483871,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2437875,"Hebron, MD",3.265307500,0.000000000,0.000000000,1.000000000,0.935483871,1.000000000,0.645161290,0.935483871,0.129032258
Total,Census Place,2437925,"Henderson, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0.333333333,0.000000000
Total,Census Place,2438025,"Herald Harbor, MD",6.951945000,0.000000000,0.000000000,1.000000000,0.863636364,0.954545455,0.833333333,0.863636364,0.560606061
Total,Census Place,2438437,"Highfield-Cascade, MD",4.423965000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.785714286
Total,Census Place,2438475,"Highland, MD",6.214617500,0.000000000,0.000000000,1.000000000,0.898305085,1.000000000,0.949152542,0.932203390,0.864406780
Total,Census Place,2438500,"Highland Beach, MD",0.105332500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2438850,"Hillandale, MD",4.845295000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.934782609
Total,Census Place,2438975,"Hillcrest Heights, MD",6.846612500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.984615385,1.000000000,0.953846154
Total,Census Place,2439175,"Hillsboro, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2440200,"Honeygo, MD",15.589210000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.966216216,0.993243243,0.891891892
Total,Census Place,2440700,"Hughesville, MD",30.335760000,0.000000000,0.000000000,1.000000000,0.954861111,1.000000000,0.878472222,0.937500000,0.746527778
Total,Census Place,2441025,"Huntingtown, MD",21.803827500,0.000000000,0.000000000,1.000000000,0.995169082,1.000000000,0.859903382,0.961352657,0.753623188
Total,Census Place,2441125,"Hurlock, MD",7.162610000,0.000000000,0.000000000,1.000000000,0.985294118,1.000000000,0.926470588,0.970588235,0.852941176
Total,Census Place,2441175,"Hutton, MD",0.421330000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.250000000,1.000000000,0.250000000
Total,Census Place,2441250,"Hyattsville, MD",7.583940000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2441475,"Ilchester, MD",28.545107500,0.000000000,0.000000000,0.996309963,0.907749077,0.963099631,0.878228782,0.892988930,0.771217712
Total,Census Place,2441500,"Indian Head, MD",3.159975000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2441700,"Indian Springs, MD",0.421330000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000
Total,Census Place,2442325,"Jarrettsville, MD",22.646487500,0.000000000,0.000000000,1.000000000,0.934883721,0.995348837,0.920930233,0.939534884,0.827906977
Total,Census Place,2442350,"Jefferson, MD",7.267942500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.956521739
Total,Census Place,2442450,"Jennings, MD",0.737327500,0.000000000,0.000000000,1.000000000,0.285714286,0.285714286,0.000000000,0.000000000,0.000000000
Total,Census Place,2442550,"Jessup, MD",16.115872500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.986928105
Total,Census Place,2442575,"Jesterville, MD",4.002635000,0.000000000,0.000000000,0.657894737,0.000000000,0.184210526,0.000000000,0.157894737,0.000000000
Total,Census Place,2442875,"Joppatowne, MD",19.170515000,0.000000000,0.000000000,1.000000000,0.917582418,1.000000000,1.000000000,1.000000000,0.961538462
Total,Census Place,2442950,"Jugtown, MD",0.842660000,0.000000000,0.000000000,1.000000000,0.750000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2443100,"Keedysville, MD",2.633312500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2443200,"Kemp Mill, MD",6.635947500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.984126984,0.984126984,0.936507937
Total,Census Place,2443280,"Kemps Mill, MD",0.737327500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857
Total,Census Place,2443475,"Kennedyville, MD",1.263990000,0.000000000,0.000000000,1.000000000,0.583333333,0.833333333,0.166666667,0.333333333,0.166666667
Total,Census Place,2443500,"Kensington, MD",1.158657500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2443725,"Kent Narrows, MD",8.742597500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.915662651
Total,Census Place,2443900,"Kettering, MD",14.325220000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.963235294,0.970588235,0.786764706
Total,Census Place,2444325,"Kingstown, MD",6.635947500,0.000000000,0.000000000,1.000000000,0.952380952,1.000000000,0.777777778,0.968253968,0.603174603
Total,Census Place,2444350,"Kingsville, MD",26.333125000,0.000000000,0.000000000,0.996000000,0.804000000,1.000000000,0.996000000,0.992000000,0.900000000
Total,Census Place,2444450,"Kitzmiller, MD",0.631995000,0.000000000,0.000000000,0.166666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
Total,Census Place,2444525,"Klondike, MD",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2444715,"Konterra, MD",16.431870000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.993589744
Total,Census Place,2444817,"Lake Arbor, MD",10.954580000,0.000000000,0.000000000,1.000000000,0.990384615,1.000000000,0.923076923,0.980769231,0.759615385
Total,Census Place,2444975,"Lake Shore, MD",46.662297500,0.000000000,0.000000000,1.000000000,0.891647856,1.000000000,0.993227991,0.990970655,0.902934537
Total,Census Place,2445325,"Landover, MD",10.743915000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.990196078
Total,Census Place,2445400,"Landover Hills, MD",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2445525,"Langley Park, MD",2.738645000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2445550,"Lanham, MD",9.795922500,0.000000000,0.000000000,1.000000000,0.989247312,1.000000000,1.000000000,1.000000000,0.935483871
Total,Census Place,2445650,"Lansdowne, MD",6.319950000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,2445750,"La Plata, MD",19.591845000,0.000000000,0.000000000,1.000000000,0.978494624,1.000000000,0.940860215,0.994623656,0.919354839
